AGE;EDUCATION;MARITAL_STATUS;OCCUPATION;RELATIONSHIP;RACE;GENDER;PROSPECT_ID;EMPLOYMENT;YEARS_EDUC;COUNTRY_OF_BIRTH;WORKWEEK_LENGTH;INV_LOSSES;INV_EARNINGS;RESPONSE;AMOUNT
22;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;CHILDHAVE;BLACK;MALE;7836641;BUSINESS;9;USA;36;0;0;;
22;COLLEGE;NOMARRIAGE;SALES;NOFAMILY;WHITE;FEMALE;7836642;BUSINESS;10;USA;50;0;0;;
42;SCHOOLPRO;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;WHITE;FEMALE;7836643;OWNOFFICEFIRM;15;USA;60;0;0;;
55;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836644;BUSINESS;13;USA;60;0;0;;
39;ASSOACAD;NOMARRIAGE;SALES;NOFAMILY;WHITE;FEMALE;7836645;BUSINESS;12;USA;45;0;0;;
38;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7836646;BUSINESS;9;USA;42;0;0;;
65;BACHELOR;DIVORCED;ADMINOFFICE;NOFAMILY;WHITE;FEMALE;7836647;BUSINESS;13;USA;40;0;0;;
57;COLLEGE;MARRIEDCIVSPO;MANAGEXECUTIVE;WIFE;WHITE;FEMALE;7836648;BUSINESS;10;USA;50;0;0;;
42;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836649;BUSINESS;9;USA;40;0;0;;
43;COLLEGE;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836650;BUSINESS;10;USA;60;0;0;;
54;COLLEGE;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836651;PUBLICSTA;10;USA;40;0;0;;
38;HIGHSCHOOL;DIVORCED;REPAIRCRAFT;UNMARRIED;WHITE;MALE;7836652;BUSINESS;9;USA;38;0;0;;
61;HIGHSCHOOL;WIDOWED;ADMINOFFICE;NOFAMILY;WHITE;MALE;7836653;PUBLICFED;9;USA;40;0;0;;
36;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7836654;BUSINESS;9;USA;45;0;0;;
71;COLLEGE;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836655;BUSINESS;10;USA;65;0;20051;;
45;DOCTOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836656;BUSINESS;16;USA;50;0;0;;
51;YEARS78;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836657;BUSINESS;4;USA;40;0;0;;
59;HIGHSCHOOL;DIVORCED;ADMINOFFICE;NOFAMILY;WHITE;FEMALE;7836658;BUSINESS;9;CANADA;40;0;0;;
47;HIGHSCHOOL;DIVORCED;ADMINOFFICE;NOFAMILY;WHITE;MALE;7836659;BUSINESS;9;PUERTORICO;40;0;0;;
30;YEAR12;MARRIEDCIVSPO;MACHINEOPERINSP;RELATOTHER;WHITE;MALE;7836660;BUSINESS;8;USA;40;0;0;;
27;BACHELOR;NOMARRIAGE;MANAGEXECUTIVE;NOFAMILY;WHITE;MALE;7836661;BUSINESS;13;USA;60;0;0;;
34;COLLEGE;SEPARATED;SERVICEVARIOUS;CHILDHAVE;BLACK;FEMALE;7836662;PUBLICLOC;10;USA;35;0;0;;
43;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836663;BUSINESS;13;USA;50;1902;0;;
25;HIGHSCHOOL;NOMARRIAGE;REPAIRCRAFT;UNMARRIED;WHITE;MALE;7836664;BUSINESS;9;USA;45;0;0;;
18;YEAR11;NOMARRIAGE;SALES;CHILDHAVE;WHITE;FEMALE;7836665;BUSINESS;7;USA;8;0;0;;
36;ASSOACAD;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836666;BUSINESS;12;USA;60;0;0;;
38;HIGHSCHOOL;NOMARRIAGE;ADMINOFFICE;NOFAMILY;WHITE;MALE;7836667;PUBLICFED;9;USA;40;0;0;;
60;ASSOACAD;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836668;BUSINESS;12;USA;40;0;0;;
28;YEAR9;NOMARRIAGE;CLEANINGHANDLING;NOFAMILY;WHITE;MALE;7836669;BUSINESS;5;USA;10;0;0;;
39;MASTER;NOMARRIAGE;MANAGEXECUTIVE;NOFAMILY;WHITE;FEMALE;7836670;PUBLICFED;14;CANADA;55;0;0;;
48;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836671;OWNOFFICENOFIRM;10;USA;40;0;0;;
43;YEAR9;NOMARRIAGE;FISHFARM;NOFAMILY;WHITE;MALE;7836672;BUSINESS;5;PUERTORICO;40;0;0;;
41;BACHELOR;DIVORCED;SPECIALISTPROFF;NOFAMILY;BLACK;FEMALE;7836673;PUBLICFED;13;USA;40;1741;0;;
22;COLLEGE;NOMARRIAGE;SERVICEVARIOUS;CHILDHAVE;WHITE;FEMALE;7836674;BUSINESS;10;USA;40;0;0;;
37;BACHELOR;NOMARRIAGE;SALES;NOFAMILY;WHITE;MALE;7836675;OWNOFFICENOFIRM;13;USA;50;0;0;;
47;YEAR11;WIDOWED;MACHINEOPERINSP;RELATOTHER;WHITE;MALE;7836676;BUSINESS;7;USA;20;0;0;;
66;HIGHSCHOOL;NOMARRIAGE;?;NOFAMILY;BLACK;MALE;7836677;?;9;USA;40;0;2346;;
32;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7836678;BUSINESS;9;USA;40;0;0;;
30;HIGHSCHOOL;DIVORCED;MACHINEOPERINSP;NOFAMILY;WHITE;MALE;7836679;BUSINESS;9;USA;50;0;0;;
51;YEAR10;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836680;OWNOFFICENOFIRM;6;USA;60;0;0;;
47;BACHELOR;DIVORCED;SALES;RELATOTHER;BLACK;MALE;7836681;BUSINESS;13;USA;40;0;0;;
32;HIGHSCHOOL;DIVORCED;ADMINOFFICE;NOFAMILY;WHITE;FEMALE;7836682;BUSINESS;9;USA;40;0;0;;
37;MASTER;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;WHITE;FEMALE;7836683;BUSINESS;14;USA;40;1408;0;;
67;ASSOACAD;WIDOWED;?;UNMARRIED;WHITE;FEMALE;7836684;?;12;USA;3;0;0;;
60;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7836685;PUBLICFED;9;USA;40;0;0;;
31;BACHELOR;DIVORCED;SALES;NOFAMILY;WHITE;MALE;7836686;BUSINESS;13;USA;40;0;27828;;
28;COLLEGE;NOMARRIAGE;MACHINEOPERINSP;NOFAMILY;WHITE;MALE;7836687;BUSINESS;10;USA;40;0;0;;
45;COLLEGE;DIVORCED;CLEANINGHANDLING;RELATOTHER;BLACK;MALE;7836688;BUSINESS;10;USA;40;0;0;;
35;HIGHSCHOOL;SEPARATED;REPAIRCRAFT;CHILDHAVE;BLACK;MALE;7836689;BUSINESS;9;USA;40;0;0;;
59;COLLEGE;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836690;OWNOFFICENOFIRM;10;USA;45;0;0;;
37;COLLEGE;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7836691;BUSINESS;10;USA;40;0;0;;
30;HIGHSCHOOL;NOMARRIAGE;?;NOFAMILY;WHITE;MALE;7836692;?;9;?;32;0;0;;
43;HIGHSCHOOL;DIVORCED;SERVICEPROTECT;UNMARRIED;WHITE;FEMALE;7836693;PUBLICSTA;9;USA;40;0;0;;
25;COLLEGE;NOMARRIAGE;SALES;NOFAMILY;ASIANPACIFISLAND;MALE;7836694;BUSINESS;10;?;64;0;0;;
26;COLLEGE;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836695;BUSINESS;10;USA;40;0;0;;
19;COLLEGE;NOMARRIAGE;SALES;CHILDHAVE;BLACK;MALE;7836696;BUSINESS;10;USA;20;0;0;;
56;YEARS56;NOMARRIAGE;LOGISTICSTRANSP;NOFAMILY;BLACK;MALE;7836697;BUSINESS;3;USA;40;0;0;;
56;YEAR11;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;BLACK;MALE;7836698;BUSINESS;7;USA;48;0;5013;;
32;ASSOACAD;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;BLACK;MALE;7836699;BUSINESS;12;USA;40;0;0;;
34;HIGHSCHOOL;NOMARRIAGE;MACHINEOPERINSP;UNMARRIED;ASIANPACIFISLAND;MALE;7836700;BUSINESS;9;PHILIPPINES;40;0;0;;
66;HIGHSCHOOL;WIDOWED;MANAGEXECUTIVE;UNMARRIED;WHITE;FEMALE;7836701;PUBLICLOC;9;USA;40;0;0;;
19;HIGHSCHOOL;NOMARRIAGE;SALES;CHILDHAVE;WHITE;MALE;7836702;BUSINESS;9;USA;35;0;0;;
24;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836703;PUBLICSTA;13;USA;60;0;0;;
23;HIGHSCHOOL;MARRIEDCIVSPO;CLEANINGHANDLING;HUSBAND;WHITE;MALE;7836704;BUSINESS;9;USA;50;0;0;;
62;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7836705;PUBLICLOC;9;USA;15;0;0;;
41;ASSOVOCAT;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836706;BUSINESS;11;USA;40;0;0;;
52;COLLEGE;NOMARRIAGE;MANAGEXECUTIVE;UNMARRIED;BLACK;FEMALE;7836707;BUSINESS;10;USA;40;0;0;;
26;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;CHILDHAVE;BLACK;MALE;7836708;BUSINESS;9;USA;40;0;0;;
64;BACHELOR;WIDOWED;ADMINOFFICE;UNMARRIED;ASIANPACIFISLAND;FEMALE;7836709;PUBLICLOC;13;PHILIPPINES;35;0;0;;
18;YEAR11;NOMARRIAGE;SALES;NOFAMILY;WHITE;FEMALE;7836710;BUSINESS;7;USA;20;0;0;;
55;MASTER;DIVORCED;SUPPORTTECHNIC;NOFAMILY;WHITE;FEMALE;7836711;OWNOFFICENOFIRM;14;USA;20;0;0;;
46;ASSOACAD;DIVORCED;MANAGEXECUTIVE;UNMARRIED;WHITE;MALE;7836712;PUBLICLOC;12;USA;47;0;0;;
29;HIGHSCHOOL;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;BLACK;FEMALE;7836713;PUBLICSTA;9;USA;40;0;0;;
25;COLLEGE;NOMARRIAGE;MACHINEOPERINSP;NOFAMILY;WHITE;MALE;7836714;BUSINESS;10;USA;40;0;0;;
71;BACHELOR;WIDOWED;SALES;NOFAMILY;WHITE;MALE;7836715;BUSINESS;13;USA;30;0;0;;
47;DOCTOR;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836716;BUSINESS;16;USA;40;0;0;;
52;YEAR9;WIDOWED;SERVICEVARIOUS;NOFAMILY;WHITE;FEMALE;7836717;PUBLICLOC;5;CUBA;45;0;0;;
59;HIGHSCHOOL;DIVORCED;MANAGEXECUTIVE;NOFAMILY;WHITE;FEMALE;7836718;BUSINESS;9;USA;40;0;0;;
72;HIGHSCHOOL;MARRIEDCIVSPO;?;WIFE;WHITE;FEMALE;7836719;?;9;USA;18;0;1173;;
27;BACHELOR;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;WHITE;MALE;7836720;BUSINESS;13;USA;37;0;0;;
39;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836721;BUSINESS;10;USA;40;0;3103;;
41;YEAR10;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7836722;BUSINESS;6;?;40;0;0;;
46;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836723;BUSINESS;9;USA;50;0;0;;
44;COLLEGE;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836724;BUSINESS;10;USA;40;0;0;;
56;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836725;OWNOFFICENOFIRM;13;USA;50;0;0;;
39;YEAR11;WIDOWED;REPAIRCRAFT;UNMARRIED;WHITE;MALE;7836726;BUSINESS;7;USA;40;0;0;;
27;HIGHSCHOOL;NOMARRIAGE;?;NOFAMILY;WHITE;FEMALE;7836727;?;9;USA;40;0;0;;
20;HIGHSCHOOL;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836728;BUSINESS;9;USA;40;0;3781;;
67;BACHELOR;DIVORCED;MANAGEXECUTIVE;NOFAMILY;WHITE;FEMALE;7836729;BUSINESS;13;USA;40;0;0;;
35;BACHELOR;NOMARRIAGE;SALES;NOFAMILY;WHITE;FEMALE;7836730;BUSINESS;13;USA;50;0;0;;
36;YEAR11;SEPARATED;LOGISTICSTRANSP;NOFAMILY;BLACK;MALE;7836731;BUSINESS;7;USA;40;0;0;;
48;HIGHSCHOOL;DIVORCED;?;UNMARRIED;WHITE;FEMALE;7836732;?;9;USA;40;0;0;;
35;BACHELOR;MARRIEDCIVSPO;SUPPORTTECHNIC;HUSBAND;WHITE;MALE;7836733;BUSINESS;13;USA;48;0;0;;
56;COLLEGE;MARRIEDCIVSPO;SERVICEVARIOUS;HUSBAND;WHITE;MALE;7836734;BUSINESS;10;USA;35;1977;0;;
44;ASSOVOCAT;DIVORCED;CLEANINGHANDLING;UNMARRIED;BLACK;MALE;7836735;PUBLICFED;11;USA;40;1726;0;;
67;HIGHSCHOOL;WIDOWED;REPAIRCRAFT;NOFAMILY;WHITE;MALE;7836736;BUSINESS;9;USA;40;0;0;;
43;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836737;BUSINESS;13;USA;45;0;0;;
56;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836738;OWNOFFICEFIRM;13;USA;50;2415;0;;
44;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836739;BUSINESS;13;USA;40;0;5178;;
34;YEAR10;NOMARRIAGE;SERVICEVARIOUS;UNMARRIED;WHITE;MALE;7836740;BUSINESS;6;USA;40;0;0;;
19;HIGHSCHOOL;NOMARRIAGE;SALES;CHILDHAVE;WHITE;FEMALE;7836741;BUSINESS;9;?;40;0;0;;
51;COLLEGE;DIVORCED;MANAGEXECUTIVE;NOFAMILY;WHITE;FEMALE;7836742;BUSINESS;10;USA;40;0;0;;
39;HIGHSCHOOL;DIVORCED;CLEANINGHANDLING;NOFAMILY;WHITE;MALE;7836743;BUSINESS;9;USA;40;0;0;;
47;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836744;BUSINESS;9;USA;46;0;0;;
39;BACHELOR;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7836745;BUSINESS;13;USA;45;0;0;;
46;ASSOVOCAT;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836746;OWNOFFICENOFIRM;11;USA;35;0;0;;
31;YEAR10;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836747;BUSINESS;6;USA;45;0;0;;
57;MASTER;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836748;BUSINESS;14;USA;50;0;0;;
30;COLLEGE;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;OTHER;MALE;7836749;BUSINESS;10;PUERTORICO;40;2415;0;;
35;HIGHSCHOOL;DIVORCED;MANAGEXECUTIVE;UNMARRIED;WHITE;FEMALE;7836750;BUSINESS;9;USA;50;0;0;;
59;COLLEGE;WIDOWED;ADMINOFFICE;RELATOTHER;WHITE;FEMALE;7836751;PUBLICLOC;10;USA;25;0;0;;
48;BACHELOR;MARRIEDCIVSPO;ADMINOFFICE;WIFE;WHITE;FEMALE;7836752;PUBLICLOC;13;USA;40;0;7688;;
63;BACHELOR;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836753;BUSINESS;13;USA;40;0;0;;
25;HIGHSCHOOL;NOMARRIAGE;CLEANINGHANDLING;CHILDHAVE;BLACK;FEMALE;7836754;BUSINESS;9;USA;40;0;0;;
50;HIGHSCHOOL;DIVORCED;SUPPORTTECHNIC;UNMARRIED;WHITE;MALE;7836755;BUSINESS;9;USA;40;0;0;;
41;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;WHITE;MALE;7836756;PUBLICFED;9;USA;50;0;7298;;
18;YEAR11;NOMARRIAGE;SERVICEVARIOUS;CHILDHAVE;WHITE;MALE;7836757;BUSINESS;7;PHILIPPINES;14;0;0;;
37;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836758;BUSINESS;10;USA;45;0;0;;
74;HIGHSCHOOL;WIDOWED;SALES;NOFAMILY;WHITE;FEMALE;7836759;BUSINESS;9;USA;7;0;0;;
27;BACHELOR;NOMARRIAGE;ADMINOFFICE;NOFAMILY;WHITE;FEMALE;7836760;PUBLICSTA;13;USA;20;0;0;;
64;COLLEGE;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836761;BUSINESS;10;USA;10;0;0;;
22;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;NOFAMILY;WHITE;FEMALE;7836762;PUBLICLOC;9;USA;22;0;0;;
50;YEAR11;WIDOWED;REPAIRCRAFT;UNMARRIED;WHITE;FEMALE;7836763;OWNOFFICENOFIRM;7;?;40;0;0;;
21;HIGHSCHOOL;NOMARRIAGE;SALES;UNMARRIED;WHITE;MALE;7836764;BUSINESS;9;USA;45;0;0;;
41;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7836765;BUSINESS;9;USA;40;0;0;;
37;COLLEGE;NOMARRIAGE;REPAIRCRAFT;NOFAMILY;WHITE;MALE;7836766;BUSINESS;10;USA;50;0;0;;
56;HIGHSCHOOL;WIDOWED;ADMINOFFICE;UNMARRIED;WHITE;FEMALE;7836767;PUBLICFED;9;USA;40;0;0;;
40;BACHELOR;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836768;BUSINESS;13;USA;45;0;0;;
41;HIGHSCHOOL;DIVORCED;REPAIRCRAFT;NOFAMILY;WHITE;MALE;7836769;BUSINESS;9;USA;40;0;0;;
19;YEAR10;NOMARRIAGE;SALES;CHILDHAVE;WHITE;MALE;7836770;BUSINESS;6;USA;40;0;0;;
43;HIGHSCHOOL;MARRIEDCIVSPO;CLEANINGHANDLING;HUSBAND;WHITE;MALE;7836771;BUSINESS;9;USA;60;0;0;;
50;COLLEGE;DIVORCED;ADMINOFFICE;UNMARRIED;BLACK;FEMALE;7836772;BUSINESS;10;USA;40;0;0;;
27;COLLEGE;NOMARRIAGE;SALES;RELATOTHER;ASIANPACIFISLAND;FEMALE;7836773;BUSINESS;10;PHILIPPINES;35;0;0;;
19;COLLEGE;NOMARRIAGE;MACHINEOPERINSP;CHILDHAVE;WHITE;FEMALE;7836774;BUSINESS;10;USA;23;0;0;;
58;ASSOACAD;WIDOWED;ADMINOFFICE;RELATOTHER;WHITE;FEMALE;7836775;BUSINESS;12;USA;40;0;0;;
36;HIGHSCHOOL;DIVORCED;MACHINEOPERINSP;UNMARRIED;WHITE;MALE;7836776;OWNOFFICENOFIRM;9;USA;40;0;0;;
22;YEAR10;NOMARRIAGE;REPAIRCRAFT;NOFAMILY;WHITE;MALE;7836777;BUSINESS;6;USA;50;0;0;;
44;YEAR11;DIVORCED;FISHFARM;NOFAMILY;WHITE;MALE;7836778;BUSINESS;7;USA;80;0;0;;
33;BACHELOR;SEPARATED;SUPPORTTECHNIC;NOFAMILY;BLACK;MALE;7836779;BUSINESS;13;USA;40;0;0;;
24;COLLEGE;NOMARRIAGE;SALES;NOFAMILY;WHITE;FEMALE;7836780;BUSINESS;10;USA;30;0;0;;
60;HIGHSCHOOL;SEPARATED;ADMINOFFICE;UNMARRIED;WHITE;FEMALE;7836781;BUSINESS;9;USA;40;0;0;;
51;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836782;BUSINESS;13;USA;36;1887;0;;
48;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7836783;PUBLICLOC;9;USA;20;0;0;;
37;HIGHSCHOOL;DIVORCED;MACHINEOPERINSP;UNMARRIED;WHITE;FEMALE;7836784;BUSINESS;9;USA;40;0;0;;
36;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;WIFE;ASIANPACIFISLAND;FEMALE;7836785;PUBLICSTA;13;PHILIPPINES;40;0;0;;
25;HIGHSCHOOL;NOMARRIAGE;SERVICEPROTECT;NOFAMILY;OTHER;MALE;7836786;BUSINESS;9;USA;40;0;0;;
23;HIGHSCHOOL;NOMARRIAGE;CLEANINGHANDLING;CHILDHAVE;WHITE;MALE;7836787;BUSINESS;9;USA;40;0;0;;
68;BACHELOR;WIDOWED;SALES;NOFAMILY;WHITE;MALE;7836788;OWNOFFICENOFIRM;13;USA;30;0;0;;
45;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836789;PUBLICLOC;10;USA;40;0;0;;
35;YEAR10;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;WHITE;MALE;7836790;BUSINESS;6;USA;80;0;0;;
25;COLLEGE;NOMARRIAGE;SALES;NOFAMILY;WHITE;MALE;7836791;BUSINESS;10;USA;40;0;0;;
69;HIGHSCHOOL;MARRIEDCIVSPO;?;HUSBAND;WHITE;MALE;7836792;?;9;USA;8;0;0;;
47;BACHELOR;DIVORCED;REPAIRCRAFT;NOFAMILY;WHITE;MALE;7836793;PUBLICLOC;13;USA;40;0;0;;
42;HIGHSCHOOL;DIVORCED;CLEANINGHANDLING;CHILDHAVE;WHITE;FEMALE;7836794;BUSINESS;9;USA;40;0;2597;;
67;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEVARIOUS;HUSBAND;WHITE;MALE;7836795;BUSINESS;9;USA;34;0;0;;
22;HIGHSCHOOL;MARRIEDCIVSPO;SALES;WIFE;WHITE;FEMALE;7836796;BUSINESS;9;USA;38;0;0;;
26;YEAR11;MARRIEDABSSPO;SALES;CHILDHAVE;ASIANPACIFISLAND;MALE;7836797;BUSINESS;7;INDIA;35;0;0;;
32;YEARS14;NOMARRIAGE;LOGISTICSTRANSP;RELATOTHER;OTHER;MALE;7836798;BUSINESS;2;ELSALVADOR;40;0;0;;
52;MASTER;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836799;PUBLICSTA;14;USA;40;0;0;;
34;DOCTOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836800;BUSINESS;16;USA;45;0;0;;
25;BACHELOR;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;WHITE;MALE;7836801;BUSINESS;13;USA;20;0;0;;
32;ASSOACAD;NOMARRIAGE;ADMINOFFICE;CHILDHAVE;BLACK;FEMALE;7836802;PUBLICFED;12;USA;40;0;0;;
32;BACHELOR;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836803;BUSINESS;13;USA;45;1977;0;;
55;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;WHITE;MALE;7836804;BUSINESS;9;PORTUGAL;40;0;0;;
50;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7836805;OWNOFFICENOFIRM;9;USA;35;0;0;;
60;HIGHSCHOOL;NOMARRIAGE;REPAIRCRAFT;RELATOTHER;WHITE;FEMALE;7836806;BUSINESS;9;USA;35;0;0;;
77;YEARS78;MARRIEDCIVSPO;FISHFARM;HUSBAND;WHITE;MALE;7836807;OWNOFFICENOFIRM;4;USA;28;0;0;;
33;DOCTOR;DIVORCED;SPECIALISTPROFF;NOFAMILY;WHITE;MALE;7836808;BUSINESS;16;USA;40;0;0;;
48;HIGHSCHOOL;SEPARATED;SALES;UNMARRIED;WHITE;FEMALE;7836809;OWNOFFICENOFIRM;9;USA;35;0;0;;
71;BACHELOR;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836810;OWNOFFICEFIRM;13;USA;15;0;0;;
42;ASSOVOCAT;MARRIEDCIVSPO;SUPPORTTECHNIC;HUSBAND;WHITE;MALE;7836811;BUSINESS;11;USA;40;0;0;;
47;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7836812;BUSINESS;9;ITALY;40;0;0;;
37;HIGHSCHOOL;NOMARRIAGE;SERVICEPROTECT;RELATOTHER;ASIANPACIFISLAND;FEMALE;7836813;PUBLICSTA;9;USA;40;0;0;;
24;COLLEGE;NOMARRIAGE;?;NOFAMILY;WHITE;MALE;7836814;?;10;USA;40;0;0;;
45;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;WIFE;WHITE;FEMALE;7836815;BUSINESS;13;USA;45;0;0;;
33;HIGHSCHOOL;NOMARRIAGE;REPAIRCRAFT;UNMARRIED;WHITE;MALE;7836816;OWNOFFICENOFIRM;9;IRAN;40;0;0;;
48;BACHELOR;DIVORCED;SERVICEVARIOUS;NOFAMILY;WHITE;FEMALE;7836817;BUSINESS;13;USA;40;0;99999;;
57;HIGHSCHOOL;WIDOWED;SERVICEVARIOUS;UNMARRIED;WHITE;FEMALE;7836818;BUSINESS;9;CANADA;40;0;0;;
39;ASSOACAD;MARRIEDCIVSPO;SUPPORTTECHNIC;HUSBAND;WHITE;MALE;7836819;BUSINESS;12;USA;56;0;0;;
75;HIGHSCHOOL;WIDOWED;SERVICEVARIOUS;NOFAMILY;WHITE;FEMALE;7836820;BUSINESS;9;USA;28;0;0;;
20;COLLEGE;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;WHITE;FEMALE;7836821;BUSINESS;10;USA;20;0;0;;
75;HIGHSCHOOL;MARRIEDCIVSPO;CLEANINGHANDLING;HUSBAND;WHITE;MALE;7836822;BUSINESS;9;USA;12;0;2653;;
23;HIGHSCHOOL;NOMARRIAGE;?;NOFAMILY;WHITE;FEMALE;7836823;?;9;USA;40;0;0;;
33;HIGHSCHOOL;MARRIEDABSSPO;SERVICEVARIOUS;RELATOTHER;OTHER;MALE;7836824;BUSINESS;9;MEXICO;40;0;0;;
32;YEAR12;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7836825;BUSINESS;8;USA;55;0;0;;
25;BACHELOR;MARRIEDCIVSPO;SALES;HUSBAND;WHITE;MALE;7836826;BUSINESS;13;USA;40;0;0;;
47;BACHELOR;DIVORCED;MANAGEXECUTIVE;NOFAMILY;WHITE;MALE;7836827;BUSINESS;13;CANADA;40;0;0;;
28;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;BLACK;MALE;7836828;BUSINESS;9;USA;40;0;0;;
